#,database,total_database_size,schema_name,table_name,total_table_size,table_size,index_size
714,liip-abnahme-datastore,464 GB,public,568deabd-60d2-474f-acd8-6900e5fabe8d,2864 kB,2424 kB,400 kB
715,liip-abnahme-datastore,464 GB,public,bf305c22-fa6d-47f4-b08b-76075cf515b6,2808 kB,2384 kB,384 kB
716,liip-abnahme-datastore,464 GB,public,56d10bc8-e473-4933-9992-5d5a46545ee5,2808 kB,2384 kB,384 kB
717,liip-abnahme-datastore,464 GB,public,e368863b-5d1e-4159-a39d-757514f11e4f,2800 kB,2328 kB,432 kB
718,liip-abnahme-datastore,464 GB,public,f9d47140-774b-46c1-b5e4-8b3cd6ae11fa,2760 kB,2560 kB,160 kB
719,liip-abnahme-datastore,464 GB,public,df8e0285-71d1-4fbe-b091-ba1b5e98485e,2728 kB,2304 kB,384 kB
720,liip-abnahme-datastore,464 GB,public,83ef9383-bf47-427d-bac6-bf61b028387c,2720 kB,24 kB,16 kB
721,liip-abnahme-datastore,464 GB,public,a7247c3f-56cc-4e08-8542-c64c53ce3a22,2704 kB,2280 kB,384 kB
722,liip-abnahme-datastore,464 GB,public,b7b846af-61f2-480e-8e08-fee601d8eb43,2704 kB,2280 kB,384 kB
723,liip-abnahme-datastore,464 GB,public,014876c7-f138-4afc-8992-404eb51f338f,2704 kB,2280 kB,384 kB
724,liip-abnahme-datastore,464 GB,public,fc80ae41-f4a5-47cf-903f-6a5a89e0e824,2680 kB,2264 kB,376 kB
725,liip-abnahme-datastore,464 GB,public,2d500f1b-f5c1-4e4f-ac25-ae575271149c,2664 kB,32 kB,16 kB
726,liip-abnahme-datastore,464 GB,public,3651948a-84f8-45b6-b708-a1d60c9d0878,2640 kB,952 kB,1648 kB
727,liip-abnahme-datastore,464 GB,public,9f79d53b-82f3-40ce-af73-cab7b88ab21b,2568 kB,2360 kB,168 kB
728,liip-abnahme-datastore,464 GB,public,563b5a3b-185a-410a-bd9f-8609a33f7b64,2544 kB,1032 kB,1472 kB
729,liip-abnahme-datastore,464 GB,public,6fc7a98f-2457-4340-a4aa-ddd05d6ba0ee,2536 kB,2136 kB,360 kB
730,liip-abnahme-datastore,464 GB,public,66ca2052-a70e-4da9-8b67-d8de914236b9,2536 kB,2136 kB,360 kB
731,liip-abnahme-datastore,464 GB,public,c00a9c19-0806-411d-9a3c-ca7b4fff5c62,2528 kB,2128 kB,360 kB
732,liip-abnahme-datastore,464 GB,public,b24a9ca2-d7aa-4624-ac11-ec3dd6440252,2512 kB,2176 kB,304 kB
733,liip-abnahme-datastore,464 GB,public,9b9f7e8b-509c-4d76-85c5-506c34f04710,2472 kB,2088 kB,344 kB
734,liip-abnahme-datastore,464 GB,public,b4c3c030-241c-44a3-8532-2b292819ac13,2408 kB,2008 kB,360 kB
735,liip-abnahme-datastore,464 GB,public,5b080342-00ab-43e8-991c-ac7feb63fa6f,2336 kB,2176 kB,120 kB
736,liip-abnahme-datastore,464 GB,public,85afcdeb-277d-44f6-bdad-4d939f480625,2336 kB,1960 kB,336 kB
737,liip-abnahme-datastore,464 GB,public,62867abb-c606-4aa4-abbc-fe81018f309a,2312 kB,2128 kB,152 kB
738,liip-abnahme-datastore,464 GB,public,fbe45974-ed08-407f-b32a-85bab629540e,2304 kB,1920 kB,344 kB
739,liip-abnahme-datastore,464 GB,public,45941945-e306-429d-bebe-20dd84369378,2288 kB,1912 kB,336 kB
740,liip-abnahme-datastore,464 GB,public,dd1e27a1-ffcb-403d-b3e7-b10112311a33,2288 kB,1912 kB,336 kB
741,liip-abnahme-datastore,464 GB,public,022acd28-5a66-4d84-aef6-4816f16958de,2288 kB,1912 kB,336 kB
742,liip-abnahme-datastore,464 GB,public,d3e0ede4-72c5-4403-900a-0d7b96a06177,2288 kB,1896 kB,352 kB
743,liip-abnahme-datastore,464 GB,public,22d86764-b2d6-41fc-8f2b-caf1488e3e38,2288 kB,1912 kB,336 kB
744,liip-abnahme-datastore,464 GB,public,8964c1c3-a90e-4b30-a23d-307c65d899c4,2288 kB,1912 kB,336 kB
745,liip-abnahme-datastore,464 GB,public,501d6814-f832-4f71-9afb-8fdd02319968,2280 kB,1904 kB,336 kB
746,liip-abnahme-datastore,464 GB,public,80563de0-c52d-45c1-86af-7527b0f050cc,2248 kB,1944 kB,264 kB
747,liip-abnahme-datastore,464 GB,public,917e0f42-2285-4d3a-ae4f-dd113421a4e5,2224 kB,1800 kB,384 kB
748,liip-abnahme-datastore,464 GB,public,0277b65d-9520-4739-8557-ec10e67903e0,2224 kB,1872 kB,312 kB
749,liip-abnahme-datastore,464 GB,public,a384e0e7-9033-445a-adac-2debd27aa92f,2216 kB,1744 kB,432 kB
750,liip-abnahme-datastore,464 GB,public,dee31bee-92f9-476a-bf6c-4f94e3d38e2f,2136 kB,1664 kB,432 kB
751,liip-abnahme-datastore,464 GB,public,aa102b68-55e6-4719-b2ea-f3f7b2e22245,2080 kB,1776 kB,264 kB
752,liip-abnahme-datastore,464 GB,public,3d6ef295-3866-471e-bd51-b0abc4527602,2032 kB,1800 kB,192 kB
753,liip-abnahme-datastore,464 GB,public,5f27c915-cf76-41a0-80ee-a718e696ef94,2024 kB,1848 kB,136 kB
754,liip-abnahme-datastore,464 GB,public,f8fd53f1-e470-4931-bba9-cbb2f6866129,1992 kB,1808 kB,152 kB
755,liip-abnahme-datastore,464 GB,public,2308ac30-fc39-4e1a-8ce6-0075f36f21a2,1976 kB,1696 kB,240 kB
756,liip-abnahme-datastore,464 GB,public,8bbb4570-8928-4efd-9fa2-94c9407d588f,1936 kB,1272 kB,72 kB
757,liip-abnahme-datastore,464 GB,public,41c447e9-099f-4cb5-9df1-2f1c6e01edc9,1920 kB,1712 kB,168 kB
758,liip-abnahme-datastore,464 GB,public,9758a48a-6c2b-44cb-b22f-1a9a6d77cf27,1912 kB,1712 kB,160 kB
759,liip-abnahme-datastore,464 GB,public,55a284e1-ad68-4aa6-aae0-f74bd8e29bb4,1880 kB,1680 kB,168 kB
760,liip-abnahme-datastore,464 GB,public,d5f1cea9-5638-4e1a-8d8b-797dd479c285,1752 kB,1456 kB,256 kB
761,liip-abnahme-datastore,464 GB,public,d1926d9c-a1de-4644-be2f-76f8fd24f5f4,1728 kB,1544 kB,144 kB
762,liip-abnahme-datastore,464 GB,public,cdba2949-90e9-4d3b-a116-10acdc54e33d,1688 kB,1504 kB,144 kB
763,liip-abnahme-datastore,464 GB,public,7cfd539a-4e69-4c07-94e0-ac149dd7c900,1672 kB,1112 kB,520 kB
764,liip-abnahme-datastore,464 GB,public,d29c57b3-f4a4-473e-a4a5-8ca9f68bd997,1664 kB,1464 kB,160 kB
765,liip-abnahme-datastore,464 GB,public,06e24a8f-2564-48bf-9820-1d4b7fa5b07f,1624 kB,1416 kB,168 kB
766,liip-abnahme-datastore,464 GB,public,563d6777-535c-4bac-b995-24b5d0b39b0c,1624 kB,1424 kB,160 kB
767,liip-abnahme-datastore,464 GB,public,6396e0e1-bee2-48e2-8082-0babeb621937,1616 kB,1072 kB,504 kB
768,liip-abnahme-datastore,464 GB,public,e31798d3-f279-47a4-83b4-e25d9d1ed1cb,1616 kB,1432 kB,144 kB
769,liip-abnahme-datastore,464 GB,public,67cd8798-61b6-4293-a32e-448ef0135621,1600 kB,1320 kB,240 kB
770,liip-abnahme-datastore,464 GB,public,d109a1de-6dc8-4b49-b3a7-90b44713d9e3,1600 kB,1320 kB,240 kB
771,liip-abnahme-datastore,464 GB,public,135e7576-2dc6-448a-9c48-017788a1d893,1584 kB,1312 kB,232 kB
772,liip-abnahme-datastore,464 GB,public,43aef040-6b39-4711-a1d5-d975b70f9773,1576 kB,432 kB,1104 kB
773,liip-abnahme-datastore,464 GB,public,988c4876-f6ec-4608-a0c4-d514a034fca4,1560 kB,1256 kB,264 kB
774,liip-abnahme-datastore,464 GB,public,353c8de7-2fd2-47eb-8f3a-d0f2462db639,1552 kB,1032 kB,480 kB
775,liip-abnahme-datastore,464 GB,public,843e324c-ba27-42a2-a2de-5a69574fd0e1,1544 kB,1328 kB,176 kB
776,liip-abnahme-datastore,464 GB,public,deec48bb-9792-42dc-aaa2-507ff3aefa5e,1536 kB,1240 kB,256 kB
777,liip-abnahme-datastore,464 GB,public,07bf73dc-4886-41f3-9df7-0a92cd1dced9,1528 kB,872 kB,624 kB
778,liip-abnahme-datastore,464 GB,public,2c93cf47-8cf5-4706-9bc0-53bf74194295,1520 kB,1000 kB,480 kB
779,liip-abnahme-datastore,464 GB,public,8da6f1c4-632a-49fe-9bd8-d0b034ffc7ab,1520 kB,1240 kB,240 kB
780,liip-abnahme-datastore,464 GB,public,e9e95ef2-effc-4b27-a645-646d88a7bb9b,1512 kB,992 kB,480 kB
781,liip-abnahme-datastore,464 GB,public,09ac18c2-c178-4aed-8e68-7301d58ca768,1488 kB,1232 kB,216 kB
782,liip-abnahme-datastore,464 GB,public,5f7c63e2-f463-4b07-8587-e70766cf5588,1464 kB,1304 kB,120 kB
783,liip-abnahme-datastore,464 GB,public,688bbf26-9e60-4b5f-bbd0-f7be17054156,1456 kB,1176 kB,240 kB
784,liip-abnahme-datastore,464 GB,public,13e9dcff-ef8e-4242-9f9b-bda3d52a86ee,1456 kB,1272 kB,144 kB
785,liip-abnahme-datastore,464 GB,public,e9a944bc-ce4a-49a4-989d-24e0ee51af9f,1440 kB,1184 kB,216 kB
786,liip-abnahme-datastore,464 GB,public,c87136b2-9cec-4771-a3c8-85eb6778db13,1432 kB,1176 kB,216 kB
787,liip-abnahme-datastore,464 GB,public,624ec4c5-5d2c-4dc9-9ade-971a971e25ec,1432 kB,1296 kB,96 kB
788,liip-abnahme-datastore,464 GB,public,a6798530-4043-4dc3-81c8-2b70f8431974,1432 kB,1176 kB,216 kB
789,liip-abnahme-datastore,464 GB,public,1178236f-1f42-4f49-a9d8-7c5da8c21448,1424 kB,1168 kB,216 kB
790,liip-abnahme-datastore,464 GB,public,f789e855-f440-43de-a20c-435a1c8922a0,1416 kB,1320 kB,64 kB
791,liip-abnahme-datastore,464 GB,public,31da3a3c-99a0-4910-a37c-264a7cd63299,1376 kB,952 kB,384 kB
792,liip-abnahme-datastore,464 GB,public,dfa59049-46b4-4ab0-8fb3-b798ac9b1943,1368 kB,1088 kB,72 kB
793,liip-abnahme-datastore,464 GB,public,7f78058d-68b5-4ab6-956d-7ee72f414025,1352 kB,1232 kB,88 kB
794,liip-abnahme-datastore,464 GB,public,3d4f3be2-2ca5-47c9-9cbf-25a93c0bd6d0,1352 kB,1256 kB,64 kB
795,liip-abnahme-datastore,464 GB,public,a8b2a166-1f15-4d98-b0b1-d452be2eab3f,1352 kB,1224 kB,88 kB
796,liip-abnahme-datastore,464 GB,public,f6fd89fc-4360-4b96-9a61-bad39944b8c9,1344 kB,992 kB,312 kB
797,liip-abnahme-datastore,464 GB,public,2277abff-4a9a-4525-8803-caf93908bd83,1328 kB,1176 kB,112 kB
798,liip-abnahme-datastore,464 GB,public,7b38b8fc-89b7-413e-9848-dcc45892e5cb,1312 kB,984 kB,288 kB
799,liip-abnahme-datastore,464 GB,public,d9900862-e08a-48c3-b18d-6f073b97dff3,1304 kB,432 kB,832 kB
800,liip-abnahme-datastore,464 GB,public,feaee00a-498b-4de8-bd5f-9a26adb251bf,1232 kB,992 kB,72 kB
801,liip-abnahme-datastore,464 GB,public,020a2635-9106-4d69-9b05-0740e5a0bd5b,1208 kB,976 kB,192 kB
802,liip-abnahme-datastore,464 GB,public,59a6fe42-632d-4e73-93f1-ef9b6ff2d5e2,1200 kB,952 kB,208 kB
803,liip-abnahme-datastore,464 GB,public,96799dd9-a623-400f-92d8-8eaf05bf8ef6,1192 kB,888 kB,264 kB
804,liip-abnahme-datastore,464 GB,public,3e8caafa-ed7c-4cf8-8a8c-e55091b403e6,1184 kB,1064 kB,88 kB
805,liip-abnahme-datastore,464 GB,public,13316ccf-da06-4fee-ba05-9048001123d3,1160 kB,1024 kB,96 kB
806,liip-abnahme-datastore,464 GB,public,63b65ff8-27db-4a12-99ac-f8e0e1455f3c,1160 kB,952 kB,168 kB
807,liip-abnahme-datastore,464 GB,public,ce6d0de5-6ea4-481f-a3fb-b19e00321512,1152 kB,1040 kB,72 kB
808,liip-abnahme-datastore,464 GB,public,6e032af6-9738-4149-b1ea-aa793a0067fe,1136 kB,992 kB,104 kB
809,liip-abnahme-datastore,464 GB,public,c7d4f794-e926-4b5c-a6c0-dadd6e62d12f,1120 kB,944 kB,144 kB
810,liip-abnahme-datastore,464 GB,public,ab1c8e2c-1067-423b-8cca-0b58a24eb2c4,1112 kB,1000 kB,72 kB
811,liip-abnahme-datastore,464 GB,public,7e6a7bf3-5cd5-46b5-a81f-783c2fc21af1,1096 kB,928 kB,136 kB
812,liip-abnahme-datastore,464 GB,public,cd5301e3-3bb4-43e1-8121-8fedd4e4bdff,1048 kB,344 kB,664 kB
813,liip-abnahme-datastore,464 GB,public,52c4c409-9e3c-4e35-a4c3-bc1cec54e600,1048 kB,936 kB,72 kB
814,liip-abnahme-datastore,464 GB,public,3f9bed41-71a6-4e28-a361-27341e3cc158,1040 kB,912 kB,88 kB
815,liip-abnahme-datastore,464 GB,public,82629234-99d8-4cae-a8bf-0ef6e5fa0716,1032 kB,560 kB,440 kB
816,liip-abnahme-datastore,464 GB,public,e1580ee0-3e55-4419-bf2c-652b3d764ecd,1024 kB,888 kB,96 kB
817,liip-abnahme-datastore,464 GB,public,5dfc7044-89dd-4da5-a6c9-d8d4e3382eee,992 kB,904 kB,48 kB
818,liip-abnahme-datastore,464 GB,public,39c37eed-2de8-4462-84d3-2c5552d8960a,992 kB,904 kB,56 kB
819,liip-abnahme-datastore,464 GB,public,484b1946-784d-4eaf-bf1d-a423993317d4,992 kB,904 kB,56 kB
820,liip-abnahme-datastore,464 GB,public,1f025346-f925-4292-a2ba-260b36cbbc2e,968 kB,744 kB,192 kB
821,liip-abnahme-datastore,464 GB,public,ebe34c1b-82b1-4d4e-8575-1ec8528fcd10,944 kB,760 kB,144 kB
822,liip-abnahme-datastore,464 GB,public,29faa7c4-e700-477f-9d58-848aa4958aae,944 kB,760 kB,144 kB
823,liip-abnahme-datastore,464 GB,public,7eb83d29-e4e5-49ba-9a95-8ce616da6349,944 kB,832 kB,72 kB
824,liip-abnahme-datastore,464 GB,public,925cef84-00e2-4ecb-b73c-b795a2c8fa10,944 kB,760 kB,144 kB
825,liip-abnahme-datastore,464 GB,public,ff60ee3b-a746-4e65-9945-8ba61ae7e5ae,944 kB,760 kB,144 kB
826,liip-abnahme-datastore,464 GB,public,24604c8a-f669-4780-b8b2-efd9afa259e2,936 kB,752 kB,144 kB
827,liip-abnahme-datastore,464 GB,public,97852f82-7498-479a-8428-628dab49655b,936 kB,752 kB,144 kB
828,liip-abnahme-datastore,464 GB,public,fd23501d-c533-4e57-99f7-e74438120133,936 kB,784 kB,112 kB
829,liip-abnahme-datastore,464 GB,public,195400db-b284-4f63-9e10-43148b376c8f,936 kB,752 kB,144 kB
830,liip-abnahme-datastore,464 GB,public,6a2258ae-a57d-4cb4-af91-ebda3ba4a265,928 kB,776 kB,112 kB
831,liip-abnahme-datastore,464 GB,public,3f56e2f1-a643-465a-b75d-b62ee089c284,928 kB,824 kB,64 kB
832,liip-abnahme-datastore,464 GB,public,286553ed-6853-4f5c-b111-d17f9d8ca92f,928 kB,744 kB,144 kB
833,liip-abnahme-datastore,464 GB,public,6c68610a-7916-44bf-88d1-d67dbac43d4c,912 kB,792 kB,88 kB
834,liip-abnahme-datastore,464 GB,public,6f7acca6-04f9-439d-b038-9d205c1a8753,912 kB,360 kB,512 kB
835,liip-abnahme-datastore,464 GB,public,4291522d-3a11-4d87-86e0-eaaed618d76c,912 kB,800 kB,72 kB
836,liip-abnahme-datastore,464 GB,public,4f30fd82-0ab2-4a11-8d9d-8b682b83ed1a,904 kB,720 kB,144 kB
837,liip-abnahme-datastore,464 GB,public,b24e1670-4563-4dc0-93a7-e0ccad5d23e6,864 kB,704 kB,120 kB
838,liip-abnahme-datastore,464 GB,public,aef9ebe0-a65e-4ab2-ad0f-c524e63c20d2,856 kB,752 kB,64 kB
839,liip-abnahme-datastore,464 GB,public,4b3c4df6-f35e-47e9-bafa-41d7a02884f1,856 kB,720 kB,96 kB
840,liip-abnahme-datastore,464 GB,public,add04d26-deae-4a74-ad09-8f59dcf8e820,856 kB,776 kB,32 kB
841,liip-abnahme-datastore,464 GB,public,9b2379c6-04e4-4212-831b-6b72fcfaa047,848 kB,688 kB,120 kB
842,liip-abnahme-datastore,464 GB,public,6db68f86-131d-4749-b938-4464cd247dd1,824 kB,688 kB,96 kB
843,liip-abnahme-datastore,464 GB,public,82baeb8c-f183-4b25-ad6e-a875f56c8514,816 kB,648 kB,32 kB
844,liip-abnahme-datastore,464 GB,public,1736ae13-6ab1-4b82-aac1-8a822ce83739,808 kB,336 kB,16 kB
845,liip-abnahme-datastore,464 GB,public,404ab121-f0c3-43a4-95ea-96ff1af5d0d3,800 kB,344 kB,16 kB
846,liip-abnahme-datastore,464 GB,public,743e14d7-78d8-4fad-95e5-047e8f0453e9,792 kB,656 kB,104 kB
847,liip-abnahme-datastore,464 GB,public,79e28ab4-86f5-43cf-b61b-fbf86fe59d87,784 kB,688 kB,64 kB
848,liip-abnahme-datastore,464 GB,public,1694e797-71b4-4940-9c67-68defd08771d,784 kB,672 kB,72 kB
849,liip-abnahme-datastore,464 GB,public,2c8aab60-381c-4afb-868f-f13dc9d5c069,768 kB,584 kB,144 kB
850,liip-abnahme-datastore,464 GB,public,dcc2f461-ff90-4904-b692-00ca4bf98632,768 kB,608 kB,120 kB
851,liip-abnahme-datastore,464 GB,public,ec2f75e2-1e9d-4ce4-b734-345f04babb8f,768 kB,608 kB,120 kB
852,liip-abnahme-datastore,464 GB,public,29485c97-db1a-4000-8496-e1760df99c6a,768 kB,608 kB,120 kB
853,liip-abnahme-datastore,464 GB,public,9aae9e97-381e-413e-aaa2-1c6b9068b8ba,760 kB,600 kB,120 kB
854,liip-abnahme-datastore,464 GB,public,608fce90-f368-40b0-b128-e49b3bc0d2b9,760 kB,600 kB,120 kB
855,liip-abnahme-datastore,464 GB,public,1f140e02-d4be-426c-b0ff-033fd43fd694,760 kB,656 kB,64 kB
856,liip-abnahme-datastore,464 GB,public,4e819e5e-85e1-41f1-bd8f-3d231cf22993,760 kB,600 kB,120 kB
857,liip-abnahme-datastore,464 GB,public,675f26c0-0aa2-47c9-b788-956d96f4a4bf,752 kB,608 kB,32 kB
858,liip-abnahme-datastore,464 GB,public,f429db03-cb90-4ca1-97f3-757f391ff9c0,752 kB,584 kB,128 kB
859,liip-abnahme-datastore,464 GB,public,cdd3e25e-fd14-4079-bdfc-a8d93bb287a5,736 kB,648 kB,56 kB
860,liip-abnahme-datastore,464 GB,public,9a529213-f882-48cf-9189-f0234c357c1f,736 kB,552 kB,144 kB
861,liip-abnahme-datastore,464 GB,public,282915bb-ac53-4c57-9ec5-3c63ffe2bc3d,736 kB,624 kB,72 kB
862,liip-abnahme-datastore,464 GB,public,d003e3d1-bbcc-43db-98ae-053a017c7c0f,720 kB,352 kB,16 kB
863,liip-abnahme-datastore,464 GB,public,93668c77-635a-4ca6-95e2-9e12a0a756b3,704 kB,472 kB,192 kB
864,liip-abnahme-datastore,464 GB,public,0132f948-fcdb-4fd5-89f8-7565ce843203,696 kB,520 kB,136 kB
865,liip-abnahme-datastore,464 GB,public,ebec811d-c72e-42f7-878a-73124b4e1dea,688 kB,512 kB,136 kB
866,liip-abnahme-datastore,464 GB,public,de81997d-9419-4549-868d-209d873ba879,680 kB,600 kB,48 kB
867,liip-abnahme-datastore,464 GB,public,45198c5b-9f0c-479d-a0b0-035080f26ac0,672 kB,496 kB,136 kB
868,liip-abnahme-datastore,464 GB,public,b888b84f-8695-464b-98ed-a1742560bdae,648 kB,536 kB,80 kB
869,liip-abnahme-datastore,464 GB,public,a6edef2b-8f24-45e0-81b4-d236b5558804,648 kB,512 kB,96 kB
870,liip-abnahme-datastore,464 GB,public,3a75e9b0-9fd8-4331-900a-9e9aa1d651ee,640 kB,504 kB,96 kB
871,liip-abnahme-datastore,464 GB,public,319aa3e6-e8fd-47d2-9c7b-7896ecc29791,640 kB,504 kB,16 kB
872,liip-abnahme-datastore,464 GB,public,b544c273-e905-4dcd-8f44-7f475bfd1701,632 kB,504 kB,88 kB
873,liip-abnahme-datastore,464 GB,public,3c34d7b3-ce41-40f6-a06d-6c8b9e92025f,632 kB,496 kB,96 kB
874,liip-abnahme-datastore,464 GB,public,554ef7a2-a710-4fbb-8ebd-07289478511f,624 kB,496 kB,16 kB
875,liip-abnahme-datastore,464 GB,public,d7adc2eb-9996-470c-bb50-f5c70bd26459,624 kB,488 kB,96 kB
876,liip-abnahme-datastore,464 GB,public,d13f4cd0-238e-4aa2-9c26-3158c85365c0,600 kB,512 kB,48 kB
877,liip-abnahme-datastore,464 GB,public,0222355e-2d7f-4a3f-a40c-524ba287b455,600 kB,496 kB,64 kB
878,liip-abnahme-datastore,464 GB,public,1c6ffbd0-576c-4683-89c9-19874b9f9002,592 kB,520 kB,40 kB
879,liip-abnahme-datastore,464 GB,public,be14b9e4-90d8-44b8-8c9e-a46d6debbb05,592 kB,456 kB,96 kB
880,liip-abnahme-datastore,464 GB,public,9c350b12-2683-4cf7-b285-1e3c05634792,584 kB,432 kB,112 kB
881,liip-abnahme-datastore,464 GB,public,22deab90-afd2-4bd9-99f5-b53b2977ee6c,584 kB,496 kB,48 kB
882,liip-abnahme-datastore,464 GB,public,fce9e209-c5be-4bba-b45e-00a49dca2ea4,576 kB,472 kB,64 kB
883,liip-abnahme-datastore,464 GB,public,9787a6d0-a193-418b-8ffc-0ec9bcdf45c9,536 kB,440 kB,64 kB
884,liip-abnahme-datastore,464 GB,public,fc2dd738-2854-4c64-8ef6-0e7e7a5353ed,536 kB,432 kB,16 kB
885,liip-abnahme-datastore,464 GB,public,f18aa5ab-5fa8-468e-a3b6-c228eb7468c2,528 kB,448 kB,40 kB
886,liip-abnahme-datastore,464 GB,public,92cc809e-f4d5-42ba-8316-0894d70af7e5,520 kB,64 kB,16 kB
887,liip-abnahme-datastore,464 GB,public,6954216e-691e-43fd-beae-126e6be5f914,512 kB,400 kB,80 kB
888,liip-abnahme-datastore,464 GB,public,242a7a4b-4a3f-4412-8a74-8bb478aa3753,512 kB,424 kB,48 kB
889,liip-abnahme-datastore,464 GB,public,ea8b00b2-5e8f-4bf5-a678-767f44fe58f2,504 kB,400 kB,72 kB
890,liip-abnahme-datastore,464 GB,public,a8825b5a-07ca-4c40-b641-0d6e1b411417,504 kB,400 kB,72 kB
891,liip-abnahme-datastore,464 GB,public,3a5cb040-9042-47d3-a021-7eb03f6f7704,504 kB,168 kB,16 kB
892,liip-abnahme-datastore,464 GB,public,c2a166fc-3df7-4ef9-b997-8f805f0bd5a0,504 kB,400 kB,72 kB
893,liip-abnahme-datastore,464 GB,public,b9dd3eda-4777-4693-b8a4-7536c6ddd5d4,504 kB,400 kB,72 kB
894,liip-abnahme-datastore,464 GB,public,6f54b34a-fdcf-4f78-8de8-1afaf963b5fb,504 kB,240 kB,232 kB
895,liip-abnahme-datastore,464 GB,public,0a295797-3896-4da3-a644-ea09468a86e8,504 kB,400 kB,72 kB
896,liip-abnahme-datastore,464 GB,public,b4913f69-ade2-4f52-b17b-086a4209f615,496 kB,360 kB,96 kB
897,liip-abnahme-datastore,464 GB,public,125e67a9-1a13-4721-8b70-c0f35f80ce64,496 kB,376 kB,16 kB
898,liip-abnahme-datastore,464 GB,public,a3b6eba1-a2bf-4744-9281-ee7728ccf578,496 kB,432 kB,32 kB
899,liip-abnahme-datastore,464 GB,public,ef94f1ca-8ad0-4bcd-9ecd-7b1896c1fcc2,488 kB,400 kB,56 kB
900,liip-abnahme-datastore,464 GB,public,6e75b0ee-814e-4257-954d-917d34018397,480 kB,400 kB,48 kB
901,liip-abnahme-datastore,464 GB,public,99c5cb4b-1761-4543-ba2c-95d694a8ed6c,480 kB,400 kB,48 kB
902,liip-abnahme-datastore,464 GB,public,3cfd0f03-a995-491d-b67e-a63659b0ec91,480 kB,232 kB,32 kB
903,liip-abnahme-datastore,464 GB,public,2508ad02-ea93-429d-b296-7053280563b9,480 kB,400 kB,48 kB
904,liip-abnahme-datastore,464 GB,public,57f03e24-cab1-4a3c-9feb-ee3162ef62e0,480 kB,400 kB,48 kB
905,liip-abnahme-datastore,464 GB,public,01aca10a-80ce-4551-b063-c993aa768ff2,480 kB,400 kB,48 kB
906,liip-abnahme-datastore,464 GB,public,90259891-58cf-46c6-893c-f5d63abbc125,472 kB,392 kB,40 kB
907,liip-abnahme-datastore,464 GB,public,74d46b9e-9721-4c34-84cf-2dce3623778a,472 kB,368 kB,16 kB
908,liip-abnahme-datastore,464 GB,public,ba285d9e-2799-4063-8835-07d5f038eb88,464 kB,328 kB,96 kB
909,liip-abnahme-datastore,464 GB,public,4512a81e-4ed0-4d3e-a9e6-ab5167ec9891,464 kB,328 kB,32 kB
910,liip-abnahme-datastore,464 GB,public,ee85b1c9-f913-4172-9639-67dc676ad28a,456 kB,320 kB,32 kB
911,liip-abnahme-datastore,464 GB,public,57684a19-42cc-4bda-9987-31fecbf282f8,448 kB,352 kB,56 kB
912,liip-abnahme-datastore,464 GB,public,8f57bfa9-da01-42a8-9611-0a68b82d047a,448 kB,384 kB,32 kB
913,liip-abnahme-datastore,464 GB,public,2e774d3c-53fb-4e87-ba4e-448a58699f44,432 kB,200 kB,200 kB
914,liip-abnahme-datastore,464 GB,public,df783cea-b83a-43d0-a713-831c23e1b550,432 kB,280 kB,112 kB
915,liip-abnahme-datastore,464 GB,public,3c4fcf86-1576-419b-b236-987954f42da5,424 kB,336 kB,48 kB
916,liip-abnahme-datastore,464 GB,public,f0c33e98-d24c-41be-9984-eb05983e31cd,416 kB,304 kB,72 kB
917,liip-abnahme-datastore,464 GB,public,b7a52f99-55f7-4b9d-a6ba-a1c27f5d9b09,416 kB,320 kB,64 kB
918,liip-abnahme-datastore,464 GB,public,76901394-2e42-4a5d-8179-827d582ae2e2,416 kB,280 kB,96 kB
919,liip-abnahme-datastore,464 GB,public,11efc9da-c034-4861-af3a-02ef603d0be0,416 kB,256 kB,120 kB
920,liip-abnahme-datastore,464 GB,public,384a79be-0045-4e44-a9ef-cfb3df6f3b37,416 kB,368 kB,16 kB
921,liip-abnahme-datastore,464 GB,public,5dae0960-bb75-4a21-9e64-fd1a87f05141,408 kB,312 kB,64 kB
922,liip-abnahme-datastore,464 GB,public,fb4c5c06-8b0e-42ec-a713-1bfe47c51d15,408 kB,328 kB,48 kB
923,liip-abnahme-datastore,464 GB,public,b120e760-bfd9-4930-a5c9-675d03bbaba0,408 kB,280 kB,88 kB
924,liip-abnahme-datastore,464 GB,public,5ce771af-9636-455f-b41b-61234e71b8f7,400 kB,272 kB,88 kB
925,liip-abnahme-datastore,464 GB,public,59fc29c1-0875-4879-9043-a2e0d8837200,400 kB,304 kB,64 kB
926,liip-abnahme-datastore,464 GB,public,412e2c69-1462-450a-8a79-a58f307e742f,400 kB,304 kB,64 kB
927,liip-abnahme-datastore,464 GB,public,872b6162-c810-480f-81b2-560e79301959,392 kB,256 kB,104 kB
928,liip-abnahme-datastore,464 GB,public,27ed740d-4403-4fde-8093-6c0d75e0ef2a,392 kB,256 kB,104 kB
929,liip-abnahme-datastore,464 GB,public,d363390b-a0e7-4267-a11e-25a02bb81dda,392 kB,256 kB,104 kB
930,liip-abnahme-datastore,464 GB,public,bd83f596-08e1-486d-8e1b-198ead32e23c,384 kB,272 kB,72 kB
931,liip-abnahme-datastore,464 GB,public,ed7db3e5-8181-4fb3-934f-65cce5b714ac,384 kB,248 kB,104 kB
